,raw_text,clean_text
3165,@kev_nz LOL better let aboy021 know if he's doing the deploy before his 9:30 bedtime. Hope you are feeling better. Being sick sux,lol better let aboy021 know if he's doing the deploy before his 9 30 bedtime. hope you are feeling better. being sick sux
3166,not able to sleep.,not able to sleep.
3167,"That was it folks, spring's gone and winter is back...it's snowing outside","that was it folks, spring's gone and winter is back...it's snowing outside"
3168,pissed coz a friend is too busy to see me2day,pissed coz a friend is too busy to see me2day
3169,@Bradqb13 I know the feeling man. Just lay low for a while. Some people are just like that ...,i know the feeling man. just lay low for a while. some people are just like that ...
3170,"weather cloudy again, everyday same time rainy","weather cloudy again, everyday same time rainy"
3171,@catvix I am? News to me. And sorry to hear about the job,i am? news to me. and sorry to hear about the job
3172,"Red Jaguars, Blue Barracudas, Green Monkeys, Orange Iguanas, Purple Parrots and Silver Snakes... remember Legends of the Hiddent Temple?","red jaguars, blue barracudas, green monkeys, orange iguanas, purple parrots and silver snakes... remember legends of the hiddent temple?"
3173,"@hairpins haha well what makes you think you don't use big words too? SADISTIC! :p what did i say any way? and no i don't, sorry babe","haha well what makes you think you don't use big words too? sadistic! p what did i say any way? and no i don't, sorry babe"
3174,"@Frumph I'd hug you, too!  Poor Frumph.....","i'd hug you, too! poor frumph....."
3175,Andre Riue on neighbours..what has the world come to...internets down  lol,andre riue on neighbours..what has the world come to...internets down lol
3176,"Looks like rain today, bet it buckets down as soon as I step outside front door, always the way !!!!, downhill all the way from today","looks like rain today, bet it buckets down as soon as i step outside front door, always the way !!!!, downhill all the way from today"
3177,@renee_66 okie dokie! do you wanna ask ash and tegan and yasmin? i asked nicole but she said she cant,okie dokie! do you wanna ask ash and tegan and yasmin? i asked nicole but she said she cant
3178,Coughing up a lung - again !  I've had this on and off since Xmas,coughing up a lung - again ! i've had this on and off since xmas
3179,ive got a poorly tongue after i burnt it on my Chilli last night  Had a lovely day yday to.. thanks guys!,ive got a poorly tongue after i burnt it on my chilli last night had a lovely day yday to.. thanks guys!
3180,Im up guys  lloll,im up guys lloll
3181,@odo_snape_maven owwie!  the dictation software won't pick up whispering eh? i know Meleney has it but dunno how good sound pickup is.,owwie! the dictation software won't pick up whispering eh? i know meleney has it but dunno how good sound pickup is.
3182,@lauraEchilds fine I wont make it up to you  check your dm?,fine i wont make it up to you check your dm?
3183,quite sick going to doctor now,quite sick going to doctor now
3184,Taking the rents to the airport...not excited about being up this early.Have to go to work at 8.,taking the rents to the airport...not excited about being up this early.have to go to work at 8.
3185,"just poked herself in the eye the mascara  but i love mascara, its a god sent","just poked herself in the eye the mascara but i love mascara, its a god sent"
3186,"@MichAtagana Shame, what's wrong?","shame, what's wrong?"
3187,I've just got my streetcar essay back from Jerry and its still no good... ah man this is gonna be a bad day,i've just got my streetcar essay back from jerry and its still no good... ah man this is gonna be a bad day
3188,Tonights episode of house was sad  I can't believe he left the show! I can't stay awake anymore I'm mad tired. Had a long day. Sleep time!,tonights episode of house was sad i can't believe he left the show! i can't stay awake anymore i'm mad tired. had a long day. sleep time!
3189,"It's 5:23 and I've been sitting around barely watching I'm Not There. I really wanted to see that movie, but I keep getting distracted.","it's 5 23 and i've been sitting around barely watching i'm not there. i really wanted to see that movie, but i keep getting distracted."
3190,"Last day at home today  Catching the train at 10am tomorrow. Has been a nice break! But now I need some breakfast, a shower and a shave!","last day at home today catching the train at 10am tomorrow. has been a nice break! but now i need some breakfast, a shower and a shave!"
3191,"has a poorly cat at home, i want to be their to hold her fur back and pass her tissues","has a poorly cat at home, i want to be their to hold her fur back and pass her tissues"
3192,"@chester_see Yes, I often take the risk of running down the DLR steps but today I just missed that last step and twisted my ankle.","yes, i often take the risk of running down the dlr steps but today i just missed that last step and twisted my ankle."
3193,Why does it take so long to go through one lecture which only took 52 mins to give?! and it's sunny outside. Someone is mocking me,why does it take so long to go through one lecture which only took 52 mins to give?! and it's sunny outside. someone is mocking me
3194,Another assignment to be done! an dinner with dad tomoz!,another assignment to be done! an dinner with dad tomoz!
3195,@JenMcJ will check it out. Just want a couple to read while away. New one at Liquid Silver. Just some GOOD reads-read some rubbish lately,will check it out. just want a couple to read while away. new one at liquid silver. just some good reads-read some rubbish lately
3196,Working  but looking 4ward 2 thailand and this weeks bank holiday weekend!,working but looking 4ward 2 thailand and this weeks bank holiday weekend!
3197,Ewww cookies and cola dont mix well together...My tummy hurts now,ewww cookies and cola dont mix well together...my tummy hurts now
3198,@childrensjewell so damn annoying when that happens isn't it??  Hope she doesn't copy your work,so damn annoying when that happens isn't it?? hope she doesn't copy your work
3199,Eminem We Made You is GAWBAGE[/Rosci] !  Imma cop Asher Roth's album instead fuck em on his &quot;ass like that &quot; flow,eminem we made you is gawbage rosci ! imma cop asher roth's album instead fuck em on his quot ass like that quot flow
3200,Beeen Awake for awile.. Sick,beeen awake for awile.. sick
3201,"@mokshjuneja yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual","yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual"
3202,bleh. i strongly dislike working at 5:45am everyday.,bleh. i strongly dislike working at 5 45am everyday.
3203,Headache. Still a little sleepy! I miss ma babyy soo damn much right noww  WAKEE UPP!,headache. still a little sleepy! i miss ma babyy soo damn much right noww wakee upp!
3204,Flight of the Conchords album has *vanished* from Spotify  What gives @spotify_com ?,flight of the conchords album has vanished from spotify what gives ?
3205,@LeahEarnshaw awww I'm sorry,awww i'm sorry
3206,Spring is finally here! Cherry Blossoms galore! Such a shame they are so temporary,spring is finally here! cherry blossoms galore! such a shame they are so temporary
3207,head got bashed by a door today.,head got bashed by a door today.
3208,@MilkyMooMoo yuk! end of year accounts   I need to make a start of mine too!,yuk! end of year accounts i need to make a start of mine too!
3209,This is amazing. But I can only get 41 words per minute  http://play.typeracer.com/,this is amazing. but i can only get 41 words per minute
3210,"@flowersophy I slept so much when I was a little girl! I just started to not sleep as well, when I turned 20","i slept so much when i was a little girl! i just started to not sleep as well, when i turned 20"
