,raw_text,clean_text
4481,You won't believe I almost had a road accident coming home from work today. Stupid OAP riding on his scooter across an unprotected road.,you won't believe i almost had a road accident coming home from work today. stupid oap riding on his scooter across an unprotected road.
4482,Im up guys this my last day and im goin bacc home tomorrow,im up guys this my last day and im goin bacc home tomorrow
4483,Just done alot of revision,just done alot of revision
4484,stupid keyboard! that was meant to be a,stupid keyboard! that was meant to be a
4485,"@tanaralandor  on the plane now going back to NYC, the wedding is at 10am... Who has a wedding at 10am?!!!!","on the plane now going back to nyc, the wedding is at 10am... who has a wedding at 10am?!!!!"
4486,it looks like a hurricane outside im scared  i think im oging to go eat my cherrios now,it looks like a hurricane outside im scared i think im oging to go eat my cherrios now
4487,"@InLuvwithJON LOL, yah we don't need you orange for Tinley  You are lucky that you are able to tan, it sucks being as pale as we are","lol, yah we don't need you orange for tinley you are lucky that you are able to tan, it sucks being as pale as we are"
4488,Hayley just left  but i had a great time! Hopefully she'll be @the beach baptisms! wootwoot,hayley just left but i had a great time! hopefully she'll be beach baptisms! wootwoot
4489,Shit!!! I slept in for work!!! My head is going to get chopped otf!,shit!!! i slept in for work!!! my head is going to get chopped otf!
4490,went shoppin 4 cross country shoes- no luck,went shoppin 4 cross country shoes- no luck
4491,@BroksBabe09 @brian_littrell yeah I'm waiting  for  a tweet too!!,yeah i'm waiting for a tweet too!!
4492,"@jasoncupitt I am like a running tap today. Spent yesterday outside frolicking under the blossoms, today - disaster!","i am like a running tap today. spent yesterday outside frolicking under the blossoms, today - disaster!"
4493,Im getting yelled at for playing cradle of filth at the bar...,im getting yelled at for playing cradle of filth at the bar...
4494,@kerstinbarrett  I feel like that most nights I wake up with like 20-30 twitter messages -.-,i feel like that most nights i wake up with like 20-30 twitter messages -.-
4495,Good morning monday!  ugh.,good morning monday! ugh.
4496,Eurgh I give up.,eurgh i give up.
4497,Working working working. I've been here an hour and am running out of stuff that can be done right now,working working working. i've been here an hour and am running out of stuff that can be done right now
4498,@Marianatss Poor Ricky man...Thought he'd of mashed the guy but not to be!!!,poor ricky man...thought he'd of mashed the guy but not to be!!!
4499,What did I tell yall? I am bored already! And I cant go to sleep yet. Its saturday and no fun 4 me gotta go back 2 work 2nite.   fills me,what did i tell yall? i am bored already! and i cant go to sleep yet. its saturday and no fun 4 me gotta go back 2 work 2nite. fills me
4500,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks.","is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks."
4501,i think i'm going to stay in bed all day cause i'm ill and it hurts everytime i move.,i think i'm going to stay in bed all day cause i'm ill and it hurts everytime i move.
4502,"@Blue_Rose Ah no! It's sold out, though","ah no! it's sold out, though"
4503,"is so nervous about the idea of ISP's capping monthly bandwith. Not like butterflies nervous, but puking all over the desk nervous","is so nervous about the idea of isp's capping monthly bandwith. not like butterflies nervous, but puking all over the desk nervous"
4504,"Working on the final project, course work from early morning, still a lot of stuff need to be done","working on the final project, course work from early morning, still a lot of stuff need to be done"
4505,"good morning people well, i am off to college   very boring","good morning people well, i am off to college very boring"
4506,@sashaaa I see people type URLs in search fields all the time.,i see people type urls in search fields all the time.
4507,A boring day,a boring day
4508,@NikkiStixx you love us and the NSYNC more than the beard!! Right? A little?,you love us and the nsync more than the beard!! right? a little?
4509,Headin down to greenwich... but baby's going to NYC  FML,headin down to greenwich... but baby's going to nyc fml
4510,got the stomach bug,got the stomach bug
4511,I have a little mr. big man here who is 10 months old today. Wow. The time is going too fast....not fair,i have a little mr. big man here who is 10 months old today. wow. the time is going too fast....not fair
4512,can't believe Abnormally Attracted to Sin will be delayed  But has tour pre-sale xD,can't believe abnormally attracted to sin will be delayed but has tour pre-sale xd
4513,"Giants lost.  On the express train back to Mountain View. Can you believe nachos are $10 at the game? They were good, but not $10 good.","giants lost. on the express train back to mountain view. can you believe nachos are 10 at the game? they were good, but not 10 good."
4514,Just got off the ship.  Heading for the airport now. Had a great time &amp; I just loved the 5 seconds of facetime I got during the whole trip,just got off the ship. heading for the airport now. had a great time amp i just loved the 5 seconds of facetime i got during the whole trip
4515,@astonwest Good to see you and @clhunter68 tonight! Hope her headache goes away soon  and good luck with the reading @meadscorner tomorrow,good to see you and tonight! hope her headache goes away soon and good luck with the reading tomorrow
4516,"Just got home from work...Only 4 hours today, but getting up at 3:30 am is a bummer","just got home from work...only 4 hours today, but getting up at 3 30 am is a bummer"
4517,"Well, they came out of the truck - ran around for a bit - picked up their cones and left.  I miss the tree guys now","well, they came out of the truck - ran around for a bit - picked up their cones and left. i miss the tree guys now"
4518,@volverene om  mine is flickr.com/like-sasparella. hope you enjoy them.,om mine is flickr.com like-sasparella. hope you enjoy them.
4519,@MelissaMAGICx3 me either i am gonna miss you like hell  well i am gonna sleep now. i'll twitter you when i wake up =],me either i am gonna miss you like hell well i am gonna sleep now. i'll twitter you when i wake up
4520,"Out 57th paying 45  button moved in for 15 big blinds, I called from the big blind with 88 for my last 9 big blinds, he showed tens","out 57th paying 45 button moved in for 15 big blinds, i called from the big blind with 88 for my last 9 big blinds, he showed tens"
4521,Off to Iowa with @benjaminlindner @kansasjackass @tjwills00 @moreauphone @yonahana and @ksuchoice for #MWYDA - Sadly not @kellyjay7,off to iowa with and for mwyda - sadly not
4522,Another Sunday at work,another sunday at work
4523,@edsaint whaaaat?! Are there meat Marshmellows too?! I had to cook a chicken for everyone today  Lol,whaaaat?! are there meat marshmellows too?! i had to cook a chicken for everyone today lol
4524,"starting to really get into the show &quot;dollhouse,&quot; only to find out that it might be cancelled...sad day!","starting to really get into the show quot dollhouse, quot only to find out that it might be cancelled...sad day!"
4525,@erindevers wait! you were still there!?...I thought you had left,wait! you were still there!?...i thought you had left
4526,I'm just helping Sam deal with life on the road. He misses his mom,i'm just helping sam deal with life on the road. he misses his mom
4527,"@StaceyKaniuk Sounded pretty exciting! Move went smooth, it's the re-organizing that's the killer... still going at it.","sounded pretty exciting! move went smooth, it's the re-organizing that's the killer... still going at it."
4528,Damn another sunny April day outside while I am stuck in the gloom inside  Roll on Friday!,damn another sunny april day outside while i am stuck in the gloom inside roll on friday!
4529,GCSES start this week,gcses start this week
4530,i cant be monday already,i cant be monday already
4531,@crazicoolgirl I truly mean it...  I wish I could help you see Danny...,i truly mean it... i wish i could help you see danny...
4532,@Steffersi Why did you ran off of the MSN?,why did you ran off of the msn?
4533,gr8 may day in mbleshwar with an eclectic set of ZS'ers...the Mapro shake sucked though...fresh strawberry season over,gr8 may day in mbleshwar with an eclectic set of zs'ers...the mapro shake sucked though...fresh strawberry season over
4534,thinking about all the work that will need to be done this weekend,thinking about all the work that will need to be done this weekend
4535,@thekaceykasem sorry to hear that...bummer,sorry to hear that...bummer
